Name	Actor	Genre	Directors	Maturity	Story-line	Popularity	Distributed_by	Production_Company,Name,Production_Company,Distributed_by,Popularity,Story-line,Actor,Maturity,Genre,Directors
80211634,Baby,,,,"Fed up with their families and classmates, two teen girls from a wealthy part of Rome are drawn to the city's underworld and start leading double lives.","Benedetta Porcaroli, Alice Pagani, Riccardo Mandolini",16+ ,"Series, Italian TV Programmes, Teen Programmes, Drama Programmes",
80223052,Polar,,,,"When a retiring assassin realizes he's the target of a hit, he winds up back in the game going head to head with an army of younger, ruthless killers.",,18+ ,"Crime Films, Action & Adventure, Action Thrillers, Crime Action & Adventure",
80191049,ReMastered: Devil at the Crossroads,,,,"Robert Johnson was one of the most influential blues guitarists ever. Even before his early death, fans wondered if he'd made a pact with the Devil.",,,"Music & Musicals, Music & Concert Documentaries, Documentaries",
80187030,The Innocent Man,,,,"This documentary adaptation of John Grisham's only nonfiction book raises troubling questions about two murder cases in Ada, Oklahoma, in the 1980s.",John Grisham,16+ ,"Series, TV Programmes based on Books, Documentary Programmes, American Programmes, Crime Programmes, Crime Documentaries, Documentaries, True Crime Documentaries, Social & Cultural Documentaries",
80172145,Diablero,Netflix,,,A young priest enlists the help of a demon hunter and a paranormal expert to search for a kidnapped girl in the underworld of Mexico City.,"Christopher Von Uckermann, Horacio García Rojas, Gisselle Kuri",13+ ,"Series, Mexican TV Programmes, TV Programmes based on Books, Horror Programmes",
80996338,Typewriter,,,,"When a family moves into a suburban Goa house believed to be haunted, a group of young friends dares to investigate.",,,"Series, Hindi-Language TV Programmes, American Programmes, Horror Programmes",
80175934,Pinky Malinky,Netflix,,,"Pinky Malinky sees the bright side of everything, including being born a hot dog. With his BFFs in tow, this little wiener takes a bite out of life.","Lucas Grabeel, Nathan Kress, Diamond White",7+ ,"Animation, Series, Kids’ Programmes, Comedy Programmes, TV Cartoons",
80221787,Bad Blood,,,"Kim Coates (“Sons of Anarchy,” “Godless”) and Paul Sorvino (“Goodfellas”) round out the cast of this true crime story.","This sprawling crime drama follows the true story of the Rizzuto family and its associates, who presided over organized crime in Montreal for decades.","Anthony LaPaglia, Kim Coates, Enrico Colantoni",16+ ,"Series, TV Programmes based on Books, American Programmes, Crime Programmes, Drama Programmes",
80202462,Madam C.J. Walker Project,,,,"This limited series chronicles the incredible true story of Madam C.J. Walker, who was the first African-American self-made millionaire.",,,"Series, American Programmes, Drama Programmes",
80245450,GHOUL,,,"Radhika Apte (""Sacred Games,"" ""Lust Stories"") and Manav Kaul (""Tumhari Sulu"") lead the cast of this horror-thriller series.","When a new prisoner at a military detention center exhibits eerie behavior, a young interrogator’s search for the truth becomes a battle for survival.","Radhika Apte, Manav Kaul, Ratnabali Bhattacharjee",16+ ,"Series, Hindi-Language TV Programmes, Indian Programmes, Drama Programmes, Horror Programmes",Patrick Graham
80992995,Brij Mohan Amar Rahe,,Netflix,"Arjun Mathur, who plays Brij, can also be seen in the series ""Indian Summers"" as violent nationalist Naresh Banerjee.",Faking his death to escape the realities of his uneventful life worked out well for Brij Mohan -- until he was sentenced to death for his own murder.,"Arjun Mathur, Nidhi Singh, Manav Vij",16+ ,"Indian Films, Hindi-Language Films, Crime Films, Crime Dramas, Crime Comedies, Comedies, Dark Comedies, Dramas",Nikhil Nagesh Bhat
80227304,Love Per Square Foot,RSVP Production,,,"Individually, bank employees Sanjay and Karina don't earn enough to be able to buy a home, so they decide to enter into a marriage of convenience.","Vicky Kaushal, Angira Dhar, Alankrita Sahai",13+ ,"Indian Films, Hindi-Language Films, Romantic Indian Films, Bollywood Films, Comedies, Romantic Comedies, Romantic Films",Anand Tiwari
80057281,Stranger Things,Netflix,,"This nostalgic nod to '80s sci-fi and horror classics has earned 31 Emmy nominations, including two for Outstanding Drama.","When a young boy vanishes, a small town uncovers a mystery involving secret experiments, terrifying supernatural forces and one strange little girl.","Winona Ryder, David Harbour, Finn Wolfhard",16+ ,"Series, Award-winning TV Programmes, American Programmes, Teen Programmes, Sci-Fi & Fantasy Programmes",
80190279,The Indian Detective,CTV,,,"In this crime dramedy, a suspended Canadian cop visits his father in Mumbai and assists in investigating a huge criminal operation with links to home.","Russell Peters, Anupam Kher, Christina Cole",13+ ,"Series, Canadian TV Programmes, Crime Programmes, Drama Programmes, Mystery Programmes, Comedy Programmes",
80128722,Gerald's Game,,,"Based on a novel by Stephen King, this claustrophobic thriller stars Carla Gugino and Bruce Greenwood.","When her husband's sex game goes wrong, Jessie -- handcuffed to a bed in a remote lake house -- faces warped visions, dark secrets and a dire choice.","Carla Gugino, Bruce Greenwood, Henry Thomas",16+ ,"Hollywood Films, Critically-acclaimed Films, Thrillers, Psychological Thrillers, Horror Films",Mike Flanagan
80204451,BAKI,,,,"While martial arts champion Baki Hanma trains hard to surpass his legendary father, five violent death row inmates descend upon Tokyo to take him on.","Nobunaga Shimazaki, Takayuki Sugo, Bin Shimada",16+ ,"Anime, Anime based on Comics, Anime Action, Anime Series, Series, Japanese Programmes, TV Programmes based on Comics",
80237957,Avatar The Last Airbender,Nickelodeon,,,"Long ago, the four nations lived in harmony. Then, everything changed. The animated show's original creators helm a live-action take on Aang's story.",,,"Series, Kids’ Programmes",
80238565,Derry Girls,Channel 4,,,"Amidst the political conflict of Northern Ireland in the 1990s, five high school students square off with the universal challenges of being a teenager.","Saoirse-Monica Jackson, Louisa Harland, Nicola Coughlan",16+ ,"Series, Teen Programmes, British Programmes, Comedy Programmes",
80216665,Rhythm and Flow (Working Title),,,,"Judges Cardi B, Chance the Rapper and T.I. search for the next breakout hip-hop star in this music competition series.",,,"Series, Reality, Variety & Talk Shows, American Programmes",
80997258,KAOS,,,,"This genre-bending series puts a modern twist on Greek and Roman mythology, exploring themes of gender politics, power and life in the underworld.",,,"Series, British Programmes, Drama Programmes, Comedy Programmes",
81015153,Crossroads: One Two Jaga,,,,"In Kuala Lumpur, an abused domestic worker tries to escape to Indonesia, while an idealistic cop insists on fighting corruption  -- at a heavy price.","Zahiril Adzim, Ario Bayu, Asmara Abigail",13+ ,"International Films, Crime Films, Crime Dramas, Dramas, Social Issue Dramas",Nam Ron
80230561,Trinkets,,,,"In this coming-of-age series, three teenage girls from different social circles form an unlikely friendship over their shared affinity for shoplifting.",,,"Series, American Programmes, Teen Programmes, Drama Programmes, Comedy Programmes",
80191048,ReMastered: Massacre at the Stadium,,,,"For years, the murder of Chilean protest singer Victor Jara was blamed on an official in Pinochet's army. Now in exile, he tries to exonerate himself.",,,"Music & Musicals, Music & Concert Documentaries, Documentaries",
80239931,Patriot Act with Hasan Minhaj,Netflix,,"Comedian and former ""Daily Show"" correspondent Hasan Minhaj won a Peabody Award for his Netflix special ""Homecoming King.""","Every Sunday, Hasan Minhaj brings an incisive and nuanced perspective to global news, politics and culture in his unique comedy series.",Hasan Minhaj,16+ ,"Series, American Programmes, Comedy Programmes",
80203147,To All the Boys I’ve Loved Before,,,"Lana Condor (""X-Men: Apocalypse"") and Noah Centineo star in this rom-com based on Jenny Han's best-selling YA novel.","When her secret love letters somehow get mailed to each of her five crushes, Lara Jean finds her quiet high school existence turned upside down.","Lana Condor, Noah Centineo, Janel Parrish",13+ ,"Hollywood Films, Teen Films, Teen Romance, Critically-acclaimed Films, Comedies, Romantic Comedies, Romantic Films, Romantic Films based on a book, Romantic Favourites",Susan Johnson
80242724,Warrior Nun,,,,A young woman wakes up in a morgue with inexplicable powers and gets caught in a battle between good and evil. Inspired by the manga novels.,,,"Series, American Programmes",
80242619,Murder Mystery,,,,"After attending a gathering on a billionaire's yacht during a European vacation, a New York cop and his wife become prime suspects when he's murdered.",,,"Comedies, Mysteries",
81004280,Memories of the Alhambra,tvN,,,"While looking for the cryptic creator of an innovative augmented-reality game, an investment firm executive meets a woman who runs a hostel in Spain.","Hyun Bin, Park Shin-hye, Park Hoon",13+ ,"Series, K-dramas, Romance Programmes, Asian Programmes, Drama Programmes, Sci-Fi & Fantasy Programmes",
81018634,Prince of Peoria: A Christmas Moose Miracle,,,,"Teddy's never missed the Festival of Lights, but the bowling alley’s been snowed in! Not to worry -- Emil insists the Christmas moose will save the day.","Gavin Lewis, Theodore Barnes, Shelby Simmons",7+ ,"Series, Kids’ Programmes, Comedy Programmes",
80178603,My Father's Dragon,,,,"Based on the Newbery-winning children's books, this animated film follows a young boy who runs away to an island to rescue and befriend a baby dragon.",,,"International Films, Children & Family Films, Films based on children's books",
81002451,My Husband's Penis Won't Fit,,,,A physically incompatible couple struggles to make celibate love and marriage work in this poignant and humorous series. Based on true story.,,,"Series, Japanese Programmes, Asian Programmes, Comedy Programmes",
81001887,Six Underground,,,,Ryan Reynolds stars in this action film from the creators of the “Deadpool” franchise.,,,Action & Adventure,
81010212,"Out of Many, One",,,,"In this documentary short, a diverse group of men and women discuss their personal journeys as they prepare for the U.S. citizenship test.",,7+ ,"Documentaries, Social & Cultural Documentaries","John Hoffman, Nanfu Wang"
80211991,You,,,,"Obsessed with an aspiring writer, a charming bookstore manager goes to extreme measures to insert himself into her life.","Penn Badgley, Elizabeth Lail, Shay Mitchell",16+ ,"Series, TV Programmes based on Books, American Programmes, Romance Programmes, Crime Programmes, Drama Programmes",Lee Toland Krieger
80238711,Yankee,,,,A young man from Texas crosses the border into Mexico and becomes an infamous drug lord.,,,"Series, Mexican TV Programmes, Drama Programmes",
81008138,HOOPS (2018),,,,"In this animated series, a foul-mouthed high school basketball coach is sure he'll hit the big leagues if he can only turn his terrible team around.",,,"Series, American Programmes, Comedy Programmes",
80244283,Maya and the Three,,,,"In this animated series set in a mythical world, a warrior princess embarks on a quest to recruit three powerful mercenaries to help save her people.",,,"Animation, Series, Kids’ Programmes, TV Cartoons",
80205595,Always a Witch,,,,"After a witch time travels to avoid being burned at the stake, she must adjust to life in present day Cartagena ... but once a witch, always a witch.","Angely Gaviria, Sebastián Eslava, Luis Fernando Hoyos",13+ ,"Series, Colombian TV Shows, Teen Programmes, Drama Programmes, Sci-Fi & Fantasy Programmes",
81016408,5 Star Christmas,,,,"When the Italian prime minister meets his lover and political rival while on an official trip to Budapest during Christmas week, things go topsy-turvy.","Massimo Ghini, Ricky Memphis, Martina Stella",13+ ,"International Films, Comedies, Dark Comedies",Marco Risi
80209746,Revenge,,,,A woman left for dead in the desert after a harrowing assault embarks on a brutal and bloody quest for revenge against the three men who betrayed her.,"Matilda Lutz, Kevin Janssens, Vincent Colombe",16+ ,"Critically-acclaimed Films, International Films, French Films, Crime Films, Action & Adventure, Action Thrillers, Crime Action & Adventure",Coralie Fargeat
80145240,Wild Wild Country,"
Duplass Brothers Productions
",,This captivating tale of a utopia gone awry won an Emmy Award for Outstanding Documentary Series.,"When a controversial cult leader builds a utopian city in the Oregon desert, conflict with the locals escalates into a national scandal.",,16+ ,"Series, Award-winning TV Programmes, Documentary Programmes, American Programmes, Crime Programmes, Crime Documentaries, Documentaries, Critically-acclaimed Documentaries, True Crime Documentaries",
80164456,The Babysitter,,,"Samara Weaving (""Ash vs Evil Dead"") and Bella Thorne (""You Get Me"") star in this horror-comedy from director McG.","When Cole stays up past his bedtime, he discovers that his hot babysitter is part of a satanic cult that will stop at nothing to keep him quiet.","Samara Weaving, Hana Mae Lee, Judah Lewis",16+ ,"Hollywood Films, Comedies, Dark Comedies, Horror Films, Horror Comedy",McG
80168068,Love Alarm,NetflixtvN,,,A software developer creates an app that alerts users if anyone nearby harbors romantic feelings for them. Adapted from the popular web cartoon.,,,"Series, K-dramas, Korean Web Dramas, Romance Programmes, Asian Programmes, Drama Programmes",
80195357,Cannon Busters,,,,"With a maintenance robot and a deadly fugitive tagging along, friendship droid S.A.M searches for its best friend, the heir to a kingdom under siege.",,,"Anime, Anime Series, Series, Japanese Programmes",
80189632,Charlie's Colorforms City,,,,"Loveable, hilarious Charlie leads you on unpredictable and imaginative shape-filled story expeditions alongside a colorful cast of characters.",,,"Animation, Series, Kids’ Programmes, Education, Little Kids TV, Little Kids, TV Cartoons, Education & Guidance",
80202874,Always Be My Maybe,ABS-CBN Film Productions,Star Cinema[1],,"Everyone assumed Sasha and Marcus would wind up together except for Sasha and Marcus. Reconnecting after 15 years, the two start to wonder ... maybe?",,,"Comedies, Romantic Comedies, Romantic Films",
80197889,What/If,Netflix,,,"In this neo-noir thriller series, a pair of cash-strapped newlyweds accept a lucrative but morally dubious offer from a mysterious female benefactor.",,,"Series, American Programmes, Drama Programmes",
80124723,Turn Up Charlie,Netflix,,,Idris Elba stars as a failed DJ trying to relaunch his career while working as a nanny for his superstar best friend's wild child 11-year-old daughter.,,,"Series, British Programmes, Drama Programmes",
80133042,El Chapo,,,,"This drama series chronicles the true story of the rise, capture and escape of notorious Mexican drug lord Joaquín ""El Chapo"" Guzmán.","Marco de la O, Humberto Busto, Alejandro Aguilar",16+ ,"Series, American Programmes, Crime Programmes, Action & Adventure Programmes, Drama Programmes",
80177803,Drug Lords,,,,"Witness the stories of history's most notorious kingpins, their terrifying enforcers, and the men and women who've sworn to bring them down.",,16+ ,"Series, Documentary Programmes, American Programmes, Crime Programmes, Crime Documentaries, Documentaries",
80192098,Money Heist,"
Antena 3 (2017)
Netflix (2019)
",,This riveting crime series won Best Drama at the International Emmy Awards and the Premios Fénix.,Eight thieves take hostages and lock themselves in the Royal Mint of Spain as a criminal mastermind manipulates the police to carry out his plan.,"Úrsula Corberó, Itziar Ituño, Álvaro Morte",16+ ,"Series, Spanish TV Programmes, Award-winning TV Programmes, Crime Programmes",
