Name	Actor	Genre	Directors	Maturity	Story-line	Popularity	Distributed_by	Production_Company,Name,Production_Company,Distributed_by,Popularity,Story-line,Actor,Maturity,Genre,Directors
80170612,Celluloid Man,Dungarpur Films,,,"This documentary chronicles the philosophy and life's work of archivist P.K. Nair, who made a mission of preserving Indian cinema’s rich history.",P.K. Nair,13+ ,"Indian Films, Documentaries, Social & Cultural Documentaries",Shivendra Singh Dungarpur
80102549,Off Camera,,,,"Photographer, writer and director Sam Jones sets his famous guests at ease with his freewheeling, insightful celebrity interviews without agendas.",Sam Jones,16+ ,"Series, Reality, Variety & Talk Shows, American Programmes, Stand-up & Chat Shows",
80058979,For Grace,,,,"As chef Curtis Duffy oversees every aspect of opening his own restaurant, Grace, he recalls his turbulent childhood and difficult adult relationships.",,13+ ,"Food & Travel TV, Documentaries, Biographical Documentaries","Mark Helenowski, Kevin Pang"
80233511,Food on the Go,,,,"Epicureans and experts trace the migration of Italian cuisine and its evolution in the Americas, delving into the ideas of origin, diaspora and heritage.",,13+ ,"International Films, Latin American Films, Food & Travel TV, Documentaries, Social & Cultural Documentaries",Mercedes Cordova
70279656,The Mind of a Chef,"
PBS (2012–17)
Facebook Watch (2017)
",,"Won multiple Daytime Emmys, including Outstanding Culinary Program and Culinary Host (Gabrielle Hamilton, David Kinch).",Producer and narrator Anthony Bourdain explores the creative processes of international celebrity chefs to learn what fuels their culinary artistry.,"Anthony Bourdain, David Chang, Sean Brock",13+ ,"Series, Award-winning TV Programmes, Documentary Programmes, American Programmes, Food & Travel TV, Documentaries, Critically-acclaimed Documentaries",
70181716,Jiro Dreams of Sushi,,Magnolia Pictures,,"This documentary profiles sushi chef Jiro Ono, an 85-year-old master whose 10-seat, $300-a-plate restaurant is legendary among Tokyo foodies.","Jiro Ono, Yoshikazu Ono",7+ ,"Critically-acclaimed Films, Food & Travel TV, Documentaries, Critically-acclaimed Documentaries, Biographical Documentaries, Social & Cultural Documentaries",David Gelb
81006533,Barbra Streisand: The Concert,,,"Winner of five Emmy Awards, The Director's Guild Award and the prestigious Peabody for Distinguished Achievement in Television.","After a 27-year hiatus, this 1994 special features Barbra performing songs from her illustrious career in a new way, backed by Marvin Hamlisch's orchestra.",Barbra Streisand,7+ ,"Critically-acclaimed Films, Music & Musicals, Award-winning Films","Barbra Streisand, Dwight Hemion"
81009566,Barbra Streisand: A Happening in Central Park,,,,"In this live concert special broadcast in 1968, Barbra performs her signature songs for a crowd of 150,000 in New York's Central Park.",Barbra Streisand,All ,"Critically-acclaimed Films, Music & Musicals, Award-winning Films",Robert Scheerer
81009565,Color Me Barbra,,,,"In her first color special, Barbra, in stunning choreographed segments at the Philadelphia Museum of Art and on a circus set, also performs in concert.",Barbra Streisand,7+ ,Music & Musicals,Dwight Hemion
70002159,Barbra Streisand: Timeless: Live in Concert,,,,Few performers have reached the mythical status of Barbra Streisand. This show on New Year's Eve 2000 offers a new spin on timeless hits.,"Barbra Streisand, Lauren Frost, Shirley MacLaine",All ,"Music & Musicals, Rock & Pop","Barbra Streisand, Don Mischer"
81009564,My Name Is Barbra,,,"Winner of five Emmy Awards, The Director's Guild Award and the prestigious Peabody for Distinguished Achievement in Television.","It was a radical departure from other TV shows at the times. As a one-woman show, Streisand's first special went on location and had many other surprises.",Barbra Streisand,All ,Music & Musicals,Dwight Hemion
80114501,Opening Night,,,,"Once a rising star on Broadway, Nick is now the perennially pestered production manager for a new musical dedicated to rock music's one-hit wonders.","Topher Grace, Alona Tal, Anne Heche",16+ ,"Music & Musicals, Comedies, Romantic Comedies, Independent Films, Independent Comedies, Romantic Independent Films, Romantic Films",Isaac Rentz
80147908,#Rucker50,,,,This documentary celebrates the 50th anniversary of the Harlem sports program that has inspired countless city kids to become pro basketball players.,,7+ ,"Documentaries, Historical Documentaries, Sports Documentaries, Social & Cultural Documentaries, Sports Films",Robert McCullough Jr.
80185032,Behind the Curtain: Todrick Hall,,,,Follow singer and YouTube sensation Todrick Hall as he launches an original musical based on growing up gay in Texas and finding showbiz success.,Todrick Hall,16+ ,"Music & Musicals, Rock & Pop, Music & Concert Documentaries, Documentaries, Biographical Documentaries",Katherine Fairfax Wright
80195243,Vegas Baby,,,,"A Las Vegas doctor's controversial online contest sees anxious entrants vie for free in vitro fertilization, a procedure rarely covered by insurance.",,13+ ,"Documentaries, Social & Cultural Documentaries, Science & Nature Documentaries",Amanda Micheli
80184803,Made in Bangkok,,,,Follow a transgender opera singer as she travels from Mexico to Bangkok to undergo sex reassignment surgery and claim the identity she's fought for.,Morgana Love,13+ ,"International Films, Latin American Films, Documentaries, Biographical Documentaries",Flavio Florencio
80095094,Harry Benson: Shoot First,,,,"This film chronicles the career of photographer Harry Benson, who earned global renown with his candid shots of the Beatles and other celebrities.",Harry Benson,13+ ,"Critically-acclaimed Films, Documentaries, Critically-acclaimed Documentaries, Biographical Documentaries","Justin Bare, Matthew Miele"
80095879,Big Freedia: Queen of Bounce,Fuse,,,"This reality series follows New Orleans rapper Big Freedia as she seeks to take her underground hip-hop style called ""bounce"" into the mainstream.",Big Freedia,16+ ,"Music & Musicals, Series, Award-winning TV Programmes, Reality, Variety & Talk Shows, American Programmes",
80994442,A New Capitalism,,,,"Entrepreneurs worldwide explore alternatives to current capitalist structures, advocating for profitable businesses that also tackle social inequality.",,13+ ,"International Films, Latin American Films, Documentaries",
80091682,King Georges,,,,Chef Georges Perrier fights to save his iconic Philadelphia restaurant despite the shifting tastes of his customers in this bittersweet documentary.,"Georges Perrier, Nicholas Elmi",16+ ,"Critically-acclaimed Films, Food & Travel TV, Documentaries, Critically-acclaimed Documentaries",Erika Frankel
80063655,Russell Brand: From Addiction to Recovery,,,,"Drawing on his own desperate journey through heroin addiction, Brand defies conventional theories and social policies about drug use and treatment.",Russell Brand,16+ ,"British Films, Documentaries",Ross Wilson
80202990,Louis Theroux: America's Most Dangerous Pets,,,,"Documentarian Louis Theroux travels around America, where he meets a variety of wild animals that live oddly domesticated lives.",Louis Theroux,13+ ,"British Films, Documentaries, Science & Nature Documentaries",Jamie Pickup
80058247,Prescription Thugs,,,,A documentarian uses his own family's experiences as a springboard to explore the ethical issues surrounding the FDA and pharmaceutical industry.,Chris Bell,16+ ,"Documentaries, Social & Cultural Documentaries","Chris Bell, Josh Alexander, Greg Young"
80148411,Nat Turner: A Troublesome Property,,,,"This documentary combines historical documents, interviews and re-created scenes to dramatize the still-controversial 1831 Nat Turner Slave Rebellion.",,16+ ,"Documentaries, Biographical Documentaries, Historical Documentaries, Social & Cultural Documentaries, Political Documentaries",Charles Burnett
80105514,Accidental Courtesy,,,,"This documentary follows African American musician Daryl Davis, who's been making it his mission to meet and greet racists to change their minds.",Daryl Davis,13+ ,"Documentaries, Social & Cultural Documentaries",Matthew Ornstein
70298491,Television,,,,"A devout village leader prohibits an array of modern devices, but when his strict measures go too far, the locals rise up in popular rebellion.","Shahir Kazi Huda, Chanchal Chowdhury, Nusrat Imroz Tisha",7+ ,"Bengali-Language Films, International Films, Comedies, Dark Comedies, Dramas",Mostofa Sarwar Farooki
80107737,Peter and the Farm,,,,"His hilltop farm in Vermont may be bucolic, but making ends meet is a backbreaking challenge for grizzled, hard-drinking organic farmer Peter Dunning.",Peter Dunning,16+ ,"Critically-acclaimed Films, Documentaries, Critically-acclaimed Documentaries",Tony Stone
60024036,Major League,,,"""Two and a Half Men"" star Charlie Sheen leads a team of talent in this classic baseball comedy caper.","With a roster of misfit players, a baseball team owner is banking on a losing season but underestimates the motley crew's will to succeed.","Tom Berenger, Charlie Sheen, Corbin Bernsen",16+ ,"Critically-acclaimed Films, Comedies, Wacky Comedies, Sports Comedies, Sports Films",David S. Ward
8187465,Major League 3: Back to the Minors,,,,At the behest of Roger Dorn -- the Minnesota Twins' new owner -- washed-up hurler Gus Cantrell takes over as skipper of the club's hapless farm team.,"Scott Bakula, Corbin Bernsen, Dennis Haysbert",13+ ,"Comedies, Wacky Comedies, Sports Comedies, Sports Films",John Warren
80106337,The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,,,This quirky comedy's award-winning predecessor was one of the highest-grossing Swedish films of all time.,"In need of money, an eccentric ex-spy and his younger octogenarian partner embark on an international quest for a valuable Soviet soda formula.","Robert Gustafsson, Jens Hultén, Caroline Boulton",16+ ,"International Films, Swedish Films, Crime Films, Crime Comedies, Comedies, Wacky Comedies, Spoofs & Satires","Felix Herngren, Måns Herngren"
80151370,"Michael Bolton's Big, Sexy Valentine's Day Special",,,"The Lonely Island, Sarah Silverman, Fred Armisen, Maya Rudolph and many others appear in this comedy variety special.","After Santa tells him he needs 75,000 new babies by Christmas to meet toy supply, Michael Bolton hosts a telethon to inspire the world to make love.","Michael Bolton, Andy Samberg, Will Forte",16+ ,"Music & Musicals, Rock & Pop, Series, American Programmes, Romance Programmes, Comedy Programmes, Comedies, Romantic Comedies, Romantic Films, Romantic Favourites","Scott Aukerman, Akiva Schaffer"
70227938,Filly Brown,Cima ProductionsOlmos ProductionsSilent Giant Entertainment,Indomina Releasing[1],,"Offered a chance to be a star, a young rapper must decide whether to go for the gold or remain true to herself and the friends who've helped her.","Gina Rodriguez, Jenni Rivera, Lou Diamond Phillips",16+ ,"Dramas, Independent Dramas, Showbiz Dramas, Independent Films","Youssef Delara, Michael D. Olmos"
80189552,Saturday Church,Spring PicturesRound Films,Samuel Goldwyn Films,,A teen struggling with gender identity and family tensions seeks hope and support in New York City's underground LGBTQ ballroom community.,"Luka Kain, Regina Taylor, Margot Bingham",16+ ,"Critically-acclaimed Films, Dramas, Sci-Fi & Fantasy, Fantasy",Damon Cardasis
70267494,Afternoon Delight,,,"The sexy comedy of self-discovery co-starring Jane Lynch (""Glee"") boasts a Sundance Film Festival Directing Award.",A bored housewife with a seemingly perfect life seeks to spice up her marriage and befriends a stripper who educates her about being true to herself.,"Kathryn Hahn, Juno Temple, Josh Radnor",16+ ,"Critically-acclaimed Films, Award-winning Films, Comedies, Romantic Comedies, Dramas, Independent Dramas, Romantic Dramas, Independent Films, Independent Comedies, Romantic Independent Films, Romantic Films",Jill Soloway
70121727,From Time to Time,,,,"When Tolly returns to his family's ancestral home to visit his grandmother, he manages to travel through time to uncover the mansion's secrets.","Alex Etel, Timothy Spall, Maggie Smith",7+ ,"British Films, Action & Adventure, Adventures, Children & Family Films, Films based on children's books, Dramas, Dramas based on a book, Sci-Fi & Fantasy, Time Travel Sci-Fi & Fantasy, Fantasy",Julian Fellowes
80217333,Breaking the Cycle,,,,"The warden of Halden, Norway's most humane prison, tours the U.S. prison system to urge a new approach emphasizing rehabilitation.",,7+ ,"International Films, Documentaries, Social & Cultural Documentaries","Tomas Lindh, John Stark"
70167128,Miss Representation,Girls' Club Entertainment,,,Explore how the mainstream media's often disparaging portrayals of women contribute to the under-representation of females in positions of leadership.,,16+ ,"Documentaries, Social & Cultural Documentaries, Political Documentaries",Jennifer Siebel Newsom
80115874,"Houston, We Have a Problem!",,,,"Blending fact with myth, this conspiracy-minded docufiction argues that the U.S. purchased Yugoslavia's secret space program in the 1960s.",Slavoj Zizek,13+ ,"International Films, Comedies, Independent Films, Independent Comedies",Ziga Virc
80160125,World at Your Feet,,,,"A group of struggling individuals are united by a love of soccer. At the center is Renxin, a reclusive widower and former coach who needs new hope.","Ha Yu, Tay Ping Hui, Jeanette Aw",13+ ,"Series, Singaporean Programmes, Asian Programmes, Drama Programmes",
80136453,Glowing Embers,ntv7,,,"Amid Malaysia's charcoal industry, a woman deftly adapts to her environs as she juggles three men in her life: her husband, her lover and her friend.","Henley Hii, Debbie Goh, Frederick Lee",16+ ,"Series, Malaysian Programmes, Asian Programmes, Drama Programmes",
80066800,Immortal Classic,,,,"Two renowned culinary families led by legendary food icons battle for the position of greatest chef, while protecting their secret kimchee recipes.","Jae-suk Han, Sun-Young Park, Ko Doo-sim",13+ ,"Series, K-dramas, Asian Programmes, Drama Programmes",
80098046,12 Years Promise,JTBCOBS TV (2018),,,"A pregnant teen is forced by her family to leave her boyfriend and assume a new identity in America, but 12 years later, the couple reunites in Korea.","Lee So-yeon, Namkoong Min, Lee Tae-im",13+ ,"Series, K-dramas, Romance Programmes, Asian Programmes, Drama Programmes, Comedy Programmes",
70303289,The Fierce Wife,"TTV, SETTV",,,Beautiful housewife Xie An Zhen seems to be living the perfect life but finds her world crumbling after learning that her husband is cheating on her.,"Sonia Sui, James Wen, Amanda Chu",13+ ,"Series, Chinese  Programmes, Taiwanese TV Programmes, Romance Programmes, Asian Programmes, Drama Programmes",
80108847,Two Fathers,,,,"When two single guys learn a woman they both slept with disappeared after giving birth, they decide to raise her baby girl together as a family.","Weber Yang, Lin Yo-Wei, Megan Lai",13+ ,"Series, Chinese  Programmes, Taiwanese TV Programmes, Romance Programmes, Asian Programmes, Drama Programmes, Comedy Programmes",
80197953,Listen to Love,JTBC,,,"Suspecting his seemingly perfect wife is cheating on him, a troubled man seeks anonymous advice from an internet community to save his marriage.","Lee Sun-kyun, Song Ji-hyo, Kim Hee-won",13+ ,"Series, K-dramas, Asian Programmes, Drama Programmes",Seok-yun Kim
80163294,Akulah Balqis,,,,"A little girl must enter an orphanage after her parents are arrested, but her life takes a dramatic turn when she escapes and meets a model.","Puteri Balqis, Aeril Zafrel, Nabila Huda",13+ ,"Series, Malaysian Programmes, Asian Programmes, Drama Programmes",Pali Yahya
80156995,Justice in the City,"ntv7 (Malaysia), Mediacorp Channel 8",,,"Repeatedly on opposite sides of civil cases, two lawyers fall in love outside the courtroom, but circumstances hinder their romance from blossoming.","Chris Tong, Shaun Chen, Emily Lim",13+ ,"Series, Singaporean Programmes, Crime Programmes, Asian Programmes, Drama Programmes",
80163430,Wadi,,,,"After the death of his father, a passive and good-natured teenager named Wadi struggles with family, work and love.","Syafie Naswip, Ardell Aryana, Naim Daniel",13+ ,"Series, Malaysian Programmes, Asian Programmes, Drama Programmes",
80159899,Spice Up,,,,A spoiled young woman steps in to save her family’s restaurant with her cooking and tasting skills while balancing her complicated love life.,"Jeanette Aw, Patrick Lee, Huang Qi Ming",13+ ,"Series, Singaporean Programmes, Romance Programmes, Asian Programmes, Drama Programmes",
80104041,Black Man White Skin,,,,This film chronicles the health and social problems that African albinos face and details the fight waged on their behalf by advocacy groups in Spain.,,13+ ,"International Films, Spanish Films, Documentaries, Social & Cultural Documentaries",Jose Manuel Colón
80224463,Unveiled,,,,"Using the latest treatments and advanced cosmetic procedures, brides-to-be transform themselves in the days before their weddings.",,16+ ,"Series, Australian TV Programmes, Reality, Variety & Talk Shows",
80211384,The Joel McHale Show with Joel McHale,Netflix,,,"Trending news, pop culture, social media, original sketches and more come together in host Joel McHale's comedy commentary show.",Joel McHale,16+ ,"Series, Reality, Variety & Talk Shows, American Programmes, Comedy Programmes, Stand-up & Chat Shows",
80190844,AlphaGo,,,,"Seemingly simple but deceptively complex, the game of ""Go"" serves as the backdrop for this battle between artificial intelligence and man.",,All ,"Critically-acclaimed Films, Documentaries, Critically-acclaimed Documentaries",Greg Kohs
80198055,Emo the Musical,Matthewswood Productions,,"Writer-director Neil Triffett helms this irreverent, high school-set musical based on his own short film.","Expelled from private school for attempted suicide, emo Ethan enters the world of Seymour High and meets a cute Christian who's ready to convert him.","Benson Jack Anthony, Jordan Hare, Rahart Adams",13+ ,"Teen Films, Music & Musicals, Rock & Pop, Dramas",Neil Triffett
70215460,Shining Inheritance,Seoul Broadcasting System,,,A series of misunderstandings and unfortunate events conspire to shatter the once-promising life of girl from an affluent family.,"Han Hyo-joo, Lee Seung-gi, Bae Soo-bin",13+ ,"Series, K-dramas, Asian Programmes, Drama Programmes",Jin Hyuk
80160815,Daughter of the Lake,,,,Follow an Andean woman's fight to stop a Peruvian mining firm from evicting her from her land in order to access the gold under her precious lake.,,13+ ,"International Films, Latin American Films, Documentaries, Social & Cultural Documentaries, Political Documentaries",Ernesto Cabellos
80242916,The Could’ve-Gone-All-the-Way Committee,,,,People bring their stories of missed lust connections to an objective panel of experts who then judge whether they could have gone all the way or not.,"Jiro Sato, Mai Shiraishi, Takayuki Yamada",13+ ,"Series, Japanese Programmes, TV Programmes based on Comics, Romance Programmes, Asian Programmes, Drama Programmes",
80180601,Dhia Sofea,,,,"After discovering that she was adopted as an infant, a young woman embarks on a perilous quest to connect with her biological mother.","Amyra Rosli, Fadlan Hazim, Maria Farida",13+ ,"Series, Malaysian Programmes, Asian Programmes, Drama Programmes",
80180711,Dawai Asmara,,,,"Following life-changing traumas, two girls from different backgrounds fight to discover the identities of their biological parents.","Hanna Aqiela, Tengku Putri Najuwa, Emelie Hanif",13+ ,"Series, Malaysian Programmes, Asian Programmes, Drama Programmes",
80163366,Pekak,Grand Brilliance  Lightbulb Pictures,Primeworks Studio,,"Desperate to escape her tyrannical father, a rebellious teen befriends a deaf drug pusher who's saving up his money for cochlear implants.","Zahiril Adzim, Sharifah Amani, Amerul Affendi",16+ ,"International Films, Dramas",Mohd Khairul Azri Bin Md Noor
70074303,Wedding Daze,,Metro-Goldwyn-Mayer PicturesGreenStreet Films,,"Having lost the girl of his dreams, Anderson accepts a dare to propose marriage to the next girl he sees: a lovelorn waitress who accepts on a whim.","Jason Biggs, Isla Fisher, Michael Weston",16+ ,"Comedies, Romantic Comedies, Romantic Films",Michael Ian Black
80017033,Breakup Buddies,Injo FilmsChina Film GroupBeijing Galloping Horse FilmBeijing Asian Union Culture & Media InvestmentTalent International FilmBeijing Shine Land CultureBeijing Injo ProductionBeijing HG & Injo Culture Investment ManagementBeijing Skywheel EntertainmentHuang Bo StudioDongyang Dirty Monkey Films ProductionChina Movie ChannelBeijing Sankuai Technology,,,"When a has-been singer divorces and suffers a meltdown, his best friend breaks him out of the asylum and takes him on a trip to remedy his troubles.","Bo Huang, Xu Zheng, Yuan Quan",13+ ,"International Films, Comedies, Dramas",Ning Hao
80191876,Pattaya,,,,"Two buddies rope a little person from their neighborhood into a scheme to score a free vacation in Thailand, but their trip soon goes off the rails.","Franck Gastambide, Malik Bentalha, Anouar Toubali",16+ ,"International Films, French Films, Comedies, Wacky Comedies, Dark Comedies, Sports Comedies, Sports Films",Franck Gastambide
80144311,Acapulco La vida va,,,,"Three lifelong friends travel to Acapulco ostensibly so one of them can find his lost love, but the real reason behind the trip holds some surprises.","Patricio Castillo, Sergio Bustamante, Alejandro Suárez",13+ ,"International Films, Latin American Films, Comedies, Dramas",Alfonso Serrano Maturino
80099971,Manhattan Nocturne,,,,A married crime columnist becomes embroiled in a dangerous case of obsession and murder after meeting the beautiful widow of a movie director.,"Adrien Brody, Yvonne Strahovski, Jennifer Beals",16+ ,"Crime Films, Crime Dramas, Dramas, Dramas based on a book, Mysteries",Brian DeCubellis
81021528,The World Is Yours,,,"César winners Isabelle Adjani (""Possession"") and Oulaya Amamra (""Divines"") join star Karim Leklou in this crime romp.","To escape his life of crime, a Paris drug dealer takes on one last job involving Spain, unhinged gangsters, his longtime crush and his scheming mother.","Isabelle Adjani, Karim Leklou, François Damiens",16+ ,"International Films, French Films, Crime Films, Heist Films, Crime Comedies, Action & Adventure, Action Comedies, Crime Action & Adventure, Comedies",Romain Gavras
70257802,Stand Up Guys,Sidney Kimmel EntertainmentLakeshore Entertainment,Lionsgate,Al Pacino spends a night on the town with fellow Oscar winners Christopher Walken and Alan Arkin.,This tough-guy comedy follows the rambunctious reunion between three retired gangsters and their reminiscences of wild times and crimes gone by.,"Al Pacino, Christopher Walken, Alan Arkin",16+ ,"Crime Films, Gangster Films, Crime Comedies, Action & Adventure, Action Comedies, Crime Action & Adventure, Comedies, Dark Comedies",Fisher Stevens
70118355,The Warrior's Way,Fuse MediaSad FlutesRelativity Media,Rogue,,"Fugitive Asian assassin Yang journeys from the Far East to the Wild West, where he holes up in a tiny town in the American badlands.","Jang Dong-gun, Kate Bosworth, Geoffrey Rush",16+ ,"Westerns, Crime Films, Action & Adventure, Action Thrillers, Crime Action & Adventure, Martial Arts Films",Sngmoo Lee
80103282,Barakah Meets Barakah,,"
Arsenal (Germany)
trigon-film (switzerland)
",,A laid-back civil servant and wealthy video blogger struggle to make it as a modern couple amid strict Saudi social conventions.,"Hisham Fageeh, Fatima Al-Banawi, Sami Hifny",13+ ,"Critically-acclaimed Films, International Films, Award-winning Films, Comedies, Romantic Comedies, Romantic Films, Romantic Favourites",Mahmoud Sabbagh
80064443,Intruders,,,,"Believing she'll be out of the house for a funeral, thieves break into the home of an agoraphobic woman, who has a surprise in store for them.","Beth Riesgraf, Martin Starr, Jack Kesy",16+ ,"Thrillers, Independent Thrillers, Psychological Thrillers, Horror Films, Independent Films",Adam Schindler
60000428,"Girl, Interrupted",,,"Angelina Jolie raked in an Oscar, a Golden Globe and a Screen Actors Guild Award for her captivating performance.","Diagnosed with a disorder, Susanna Kaysen is sent to a mental institution, where she enters the skewed world of people who truly belong on the inside.","Winona Ryder, Angelina Jolie, Clea DuVall",16+ ,"Hollywood Films, Critically-acclaimed Films, Award-winning Films, Academy Award-Winning Films, Golden Globe Award-winning Films, Dramas, Dramas based on a book, Dramas based on contemporary literature, Dramas based on real life",James Mangold
70250364,Katt Williams: Kattpacalypse,,,,"Urban comic Katt Williams ushers in Kattpacalypse, exploding with more energy than an atomic bomb and riffing on everything from Doomsday to Obama.",Katt Williams,16+ ,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy",Marcus Raboy
70056663,Katt Williams: The Pimp Chronicles: Pt. 1,,,,"In this 2006 show, comic Katt Williams uses his edgy style and personal experiences to paint a sassy, hilarious portrait of life in black America.","Katt Williams, Anthony Anderson",16+ ,"Stand-up & Chat Shows, Comedies, Wacky Comedies, Dark Comedies, Stand-up Comedy",Gary Binkow
70053885,Katt Williams: Live,,,,"Outspoken comedian Katt Williams pokes fun at a variety of topics, including sex, relationships, parenthood and trying to make it as an entertainer.",Katt Williams,16+ ,"Stand-up & Chat Shows, Comedies, Wacky Comedies, Dark Comedies, Stand-up Comedy",Alphonso J. Wesson
70126930,Mike Epps: Under Rated & Never Faded,,,,Actor and stand-up comedian Mike Epps hits Detroit's Fox Theatre and unleashes an uncensored torrent of observations about life in the modern age.,"Mike Epps, Doug E. Fresh",16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Marcus Raboy
70204316,Lavell Crawford: Can a Brother Get Some Love?,,,,"""Last Comic Standing"" runner-up Lavell Crawford lords over a hometown crowd at St. Louis's Orpheum Theatre, raking in the love -- and the laughs.",Lavell Crawford,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Michael Drumm
70064726,Mo'Nique: I Coulda Been Your Cellmate!,,,,Comedian Mo'Nique performs for a diverse crowd of female prisoners in this unconventional stand-up show held at the Ohio Reformatory for Women.,Mo'Nique,16+ ,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy",Alexander Jamieson
80996349,What a Wonderful Family!,,Shochiku,,"In a large family living under one roof, a storm brews when the matriarch requests a divorce from her husband on their 50th anniversary.","Huang Lei, Sun Li, Lee Li-Chun",13+ ,"International Films, Comedies, Dramas",Huang Lei
80108337,The Way We Dance,,"Golden Scene Company LimitedThe Film Development Fund of Hong KongSun Entertainment Culture Ltd, Hong Kong.",,"After dropping out of her university's dance crew, a working-class student finds inspiration in tai chi for her own unique style of street dancing.","Cherry Ngan, Babyjohn Choi, Lok Man Yeung",13+ ,"International Films, Hong Kong Films, Dramas",Adam Wong
80135075,Let Her Cry,,,,"When an alluring young undergrad becomes infatuated with her nearly retired professor, she stirs up the man's humdrum home life in a most unusual way.","Swarna Mallawarachchi, Dhritiman Chatterjee, Rithika Kodithuwakku",13+ ,"International Films, Dramas",Asoka Handagama
80190463,King of Peking,,,,"Strapped for cash, a traveling projectionist begins to run a DVD pirating business, putting him at odds with his young, skeptical son.","Zhao Jun, Wang Naixun, Han Qing",13+ ,"Comedies, Dramas",Sam Voutas
80997862,Mr. Virgin,,,,"When a young man ignores a feng shui master’s warning and decides to marry before turning 30, a series of mishaps begins to curse his life.","Olivia Cheng, Alfred Cheung, Hu Chin",13+ ,"International Films, Hong Kong Films, Comedies, Romantic Comedies, Dramas, Romantic Dramas, Romantic Films",Anthony Chan
80997789,Loving You,,,,"Struggling in a loveless marriage, a hard-drinking, workaholic cop finds a chance at redemption after a fateful incident leaves him wounded.","Lau Ching Wan, Carman Lee, Tsung-Hua To",13+ ,"International Films, Hong Kong Films, Crime Films, Crime Dramas, Dramas",Johnnie To
80997863,Prince Charming,,,,"Two young buddies seek love in Hawaii, and upon returning home in disappointment, soon entangle themselves in a messy identity swap.","Kenny Bee, Cherie Chung, Chan Pak-cheung",13+ ,"International Films, Hong Kong Films, Comedies, Wacky Comedies, Romantic Comedies, Romantic Films",Wong Jing
80098974,Mastizaade,PNC Productions,"
Panorama Studios
Pen India Limited[1]
",,"Two friends with inexhaustible carnal appetites enroll at a sex addiction rehabilitation center, with a view to finding easy conquests.","Sunny Leone, Tusshar Kapoor, Vir Das",16+ ,"Music & Musicals, Indian Musicals, Indian Films, Hindi-Language Films, Bollywood Films, Comedies",Milap Zaveri
80188348,Who Are You: School 2015,KBS2,,K-pop boy group BTOB's Yook Sung-jae stars next to Kim So-hyun in this teenage mystery romance series.,"After losing her memory in an accident, a bullied high school orphan finds herself in the place of an identical-looking girl who's gone missing.","Kim So-hyun, Yook Sung-jae, Nam Joo-hyuk",13+ ,"Teen Romance, Series, K-dramas, Teen Programmes, Romance Programmes, Asian Programmes, Drama Programmes, Mystery Programmes",
80145361,Blood,,,,"In the nation's best cancer hospital, terminally ill patients are put under the care of a group of brilliant doctors, including one vampire surgeon.","Koo Hye-sun, Ahn Jae-hyeon, Ji Jin-hee",16+ ,"Series, K-dramas, Romance Programmes, Asian Programmes, Drama Programmes",Min-soo Kim
80111683,Someone Like You,,,,"After losing his sight and his fiancee in an accident, a man hires a caregiver who mysteriously sounds -- and looks -- just like his late girlfriend.","Kingone Wang, Lorene Ren, Sean Lee",13+ ,"Series, Chinese  Programmes, Taiwanese TV Programmes, Romance Programmes, Asian Programmes, Drama Programmes",
80140938,In Between,,,,An author having trouble finishing his new romance novel because he's lost faith in love regains his romantic soul after meeting a flight attendant.,"Janel Tsai, Johnny Lu, Darren Chiu",13+ ,"Series, Chinese  Programmes, Taiwanese TV Programmes, Romance Programmes, Asian Programmes, Comedy Programmes",
80106611,Love Cuisine,SETTVETTV,,,A successful Taiwanese chef moves home from Europe to teach at a cooking school. He soon clashes with a pretty teacher he met under odd circumstances.,"Lego Lee, Allison Lin, Duncan Chow",13+ ,"Series, Chinese  Programmes, Taiwanese TV Programmes, Romance Programmes, Asian Programmes, Drama Programmes, Comedy Programmes",
80134078,Refresh Man,TTV,,,"Ten years after a once-promising student graduates, she finds herself working at a cosmetics company run by the boy with the worst grades in school.","Aaron Yan, Joanne Tseng, Lene Lai",13+ ,"Series, Chinese  Programmes, Taiwanese TV Programmes, Romance Programmes, Asian Programmes, Comedy Programmes",
80140359,Shia Wa Se,,,,"A Taiwan restaurant is like home to its many customers, who love the atmosphere in the family-run business, but the family isn't real at all, for now.","Bobby Dou, Mariko Okubo, Lo Pei-an",13+ ,"Series, Chinese  Programmes, Taiwanese TV Programmes, Romance Programmes, Asian Programmes, Drama Programmes, Comedy Programmes",
80136452,Timeless Season,ntv7,,,"A decade after college, a wake reunites five female friends struggling with illness, infidelity, toxic in-laws, spousal abuse and other life issues.","Loo Aye Keng, Chen Ke Mei, Hady",13+ ,"Series, Malaysian Programmes, Asian Programmes, Drama Programmes",
81004113,Age of Rebellion,,,,"At their high school, a group of unruly teens wreak havoc, face bullies and navigate turbulent lives beyond school grounds.","Peter Ho, Jeanine Yang, Tammy Chen",16+ ,"Series, Chinese  Programmes, Taiwanese TV Programmes, Teen Programmes, Crime Programmes, Asian Programmes, Drama Programmes",Peter Ho
